time,lAPAP,gAPAP,pAPAP,tAPAP
0.11701170117011701,442.70160599606874,751.2075440457206,5.5730681560692386,0.08655258642453094
0.11751175117511752,444.1578307993942,749.706480415174,5.616681977866544,0.08760972915387709
0.11801180118011802,445.61090936919334,748.2084162114683,5.660433190700686,0.08867497692439784
0.11851185118511852,447.0608480187626,746.7133454411205,5.70432144704689,0.08974835333043231
0.11901190119011901,448.50765304889364,745.2212621225158,5.748346400103563,0.09082988189023584
0.11951195119511951,449.95133074766136,743.7321602861085,5.7925077038047235,0.09191958604447185
0.12001200120012001,451.3918873905609,742.2460339742918,5.836805012811977,0.09301748915717432
0.12051205120512051,452.8293292405436,740.7628772413644,5.881237982512389,0.09412361451599882
0.12101210121012101,454.2636625480422,739.282684153506,5.925806269017021,0.09523798533239294
0.12151215121512152,455.6948935509957,737.8054487887539,5.9705095291594565,0.09636062474176642
0.12201220122012202,457.12302847487405,736.3311652369792,6.015347420494363,0.0974915558036609
0.1225122512251225,458.54807353270314,734.8598275998639,6.0603196012960145,0.09863080150191927
0.12301230123012301,459.9700349250897,733.3914299908766,6.105425730556859,0.09977838474485486
0.12351235123512351,461.38891884024565,731.9259665352494,6.15066546798605,0.10093432836541973
0.12401240124012401,462.80473145401317,730.4634313699543,6.196038474008016,0.10209865512137321
0.12451245124512451,464.217478929889,729.0038186436803,6.241544409761009,0.10327138769544969
0.125012501250125,465.62716741904916,727.5471225168098,6.287182937095664,0.10445254869552599
0.1255125512551255,467.0338030603734,726.0933371613951,6.332953718573571,0.10564216065478876
0.126012601260126,468.43739198046956,724.6424567611355,6.378856417465829,0.10684024603190101
0.1265126512651265,469.83794029369824,723.194475511354,6.424890697751626,0.10804682721116855
0.127012701270127,471.23545410219697,721.7493876189745,6.471056224116801,0.10926192650270614
0.1275127512751275,472.6299394959044,720.3071873024985,6.517352661952431,0.11048556614260294
0.128012801280128,474.02140255258473,718.8678687919818,6.563779677353401,0.11171776829308798
0.12851285128512852,475.4098493378519,717.4314263290121,6.610336937116988,0.11295855504269499
0.12901290129012902,476.7952859051934,715.9978541666857,6.657024108741447,0.11420794840642692
0.12951295129512952,478.1777182959948,714.567146569585,6.703840860424597,0.11546597032592024
0.13001300130013002,479.5571525395638,713.1392978137551,6.750786861062413,0.11673264266960869
0.13051305130513052,480.9335946531536,711.7143021866817,6.797861780247619,0.11800798723288673
0.13101310131013102,482.3070506419875,710.292153987268,6.845065288268285,0.11929202573827269
0.13151315131513153,483.6775264992826,708.8728475258122,6.892397056106424,0.12058477983557153
0.132013201320132,485.0450282062731,707.4563771239845,6.939856755436603,0.12188627110203705
0.1325132513251325,486.40956173223543,706.042737114805,6.987444058624542,0.1231965210425343
0.133013301330133,487.77113303451017,704.6319218426214,7.03515863872572,0.12451555108970082
0.1335133513351335,489.12974805852724,703.2239256630855,7.083000169483994,0.12584338260410813
0.134013401340134,490.48541273782865,701.8187429431318,7.130968325330212,0.1271800368744227
0.1345134513451345,491.83813299409246,700.4163680609547,7.179062781380825,0.12852553511756656
0.135013501350135,493.18791473715623,699.0167954059863,7.227283213436516,0.12987989847887751
0.13551355135513551,494.5347638650405,697.6200193788735,7.275629297980817,0.13124314803226894
0.13601360136013602,495.87868626411466,696.2260343913217,7.324100712170337,0.1326153047814041
0.13651365136513652,497.21968780924584,694.8348348659525,7.372697133825994,0.13399638966074712
0.13701370137013702,498.5577743632371,693.4464152368379,7.421418241466155,0.13538642353155733
0.13751375137513752,499.89295177715377,692.060769949189,7.470263714287376,0.13678542718420725
0.13801380138013802,501.22522589036635,690.6778934593167,7.519233232161912,0.13819342133847756
0.13851385138513853,502.55460253057373,689.2977802346096,7.56832647563634,0.13961042664371667
0.13901390139013903,503.88108751382657,687.9204247535109,7.617543125930192,0.14103646367899964
0.1395139513951395,505.20468664455046,686.5458215054972,7.666882864934584,0.14247155295328678
0.14001400140014,506.52540571556966,685.1739649910556,7.716345375210862,0.14391571490558283
0.1405140514051405,507.8432505081296,683.8048497216623,7.765930339989226,0.14536896990509424
0.141014101410141,509.1582267919209,682.4384702197607,7.815637443167381,0.1468313382513875
0.1415141514151415,510.47034032510174,681.0748210187385,7.865466369309173,0.14830284017454676
0.142014201420142,511.7795968543217,679.7138966629062,7.915416803643243,0.149783495835331
0.1425142514251425,513.0860021147439,678.3556917074766,7.965488432061669,0.1512733253253309
0.14301430143014301,514.3895618300692,677.0002007185403,8.015680941118614,0.15277234866712575
0.14351435143514352,515.6902817125579,675.6474182730464,8.065994018028992,0.1542805858144396
0.14401440144014402,516.9881674630541,674.2973389587788,8.1164273506671,0.15579805665229748
0.14451445144514452,518.283224771007,672.9499573743359,8.16698062756531,0.15732478099718125
0.14501450145014502,519.5754593144949,671.6052681291081,8.217653537912694,0.1588607785971848
0.14551455145514552,520.864876760248,670.2632658432568,8.268445771553708,0.16040606913216976
0.14601460146014603,522.15148276367,668.9239451476918,8.319357018986853,0.16196067221391994
0.14651465146514653,523.4352829688627,667.5873006840507,8.370386971363343,0.16352460738629626
0.147014701470147,524.7162830086468,666.2533271046768,8.42153532048577,0.16509789412539103
0.1475147514751475,525.9944885045861,664.922019072598,8.472801758806783,0.16668055183968208
0.148014801480148,527.2699050670088,663.5933712615048,8.524185979427761,0.16827259987018642
0.1485148514851485,528.5425382950312,662.2673783557293,8.57568767609749,0.16987405749061377
0.149014901490149,529.8123937765793,660.9440350502243,8.627306543210832,0.17148494390751987
0.1495149514951495,531.0794770884117,659.6233360505405,8.67904227580743,0.17310527826045943
0.15001500150015,532.3437937961428,658.3052760728067,8.730894569570367,0.17473507962213877
0.15051505150515052,533.6053494542634,656.9898498437076,8.782863120824873,0.17637436699856807
0.15101510151015102,534.8641496061649,655.6770521004632,8.834947626536998,0.17802315932921375
0.15151515151515152,536.1201997841603,654.366877590807,8.887147784312317,0.17968147548715022
0.15201520152015202,537.3735055095077,653.0593210729652,8.939463292394608,0.18134933427921127
0.15251525152515252,538.6240722924313,651.7543773156356,8.991893849664562,0.18302675444614175
0.15301530153015303,539.8719056321443,650.4520410979662,9.044439155638468,0.1847137546627482
0.15351535153515353,541.1170110167639,649.1523072096372,9.097098910473287,0.18641035353728183
0.15401540154015403,542.3593939232976,647.8551704508715,9.149872814967345,0.1881165696113467
0.1545154515451545,543.599059818005,646.5606256320932,9.202760570539134,0.18983242136245518
0.155015501550155,544.836014156226,645.26866757409,9.255761879237356,0.19155792720280818
0.1555155515551555,546.0702623823971,643.9792911079984,9.30887644374004,0.1932931054793952
0.156015601560156,547.3018099300722,642.6924910752823,9.362103967353264,0.19503797447414303
0.1565156515651565,548.5306622219452,641.4082623277137,9.415444154009869,0.19679255240406385
0.157015701570157,549.7568246698714,640.1265997273509,9.468896708268204,0.198556857421403
0.15751575157515751,550.980302674889,638.8474981465183,9.522461335310824,0.20033090761378683
0.15801580158015802,552.2011016272414,637.5709524677859,9.576137740943242,0.20211472100436959
0.15851585158515852,553.4192269063986,636.2969575839484,9.629925631592648,0.203908315551981
0.15901590159015902,554.6346838810786,635.0255083980052,9.683824714306649,0.2057117091512725
0.15951595159515952,555.8474779092686,633.7565998231397,9.737834696751998,0.20752491963286399
0.16001600160016002,557.057614338248,632.4902267826983,9.791955287213336,0.20934796476349002
0.16051605160516053,558.2650985046083,631.2263842101711,9.84618619459194,0.21118086224614557
